metric,server_threads,Count,Mean,StdDev,Min,Q1,Median,Q3,Max
ckpt_app_block,8,1280,18.177604821093748,2.7619767844338177,10.541146,16.0580665,18.416824499999997,20.526734249999997,23.735374
ckpt_app_block,16,1280,18.232555914062498,2.7927382954579767,10.435449,16.13189375,18.4329605,20.52070725,25.27812
ckpt_app_block,32,1280,18.12096758984375,2.41705164306544,10.533936,16.49708175,17.950762,20.0599055,23.93227
