server_threads,mem_kb,proc_count,run_id,rank,metric,time_ms
16,1048576,32,2,21.0,mem_protect,39.700837
16,1048576,32,2,11.0,mem_protect,45.871726
16,1048576,32,2,29.0,mem_protect,49.26215
16,1048576,32,2,7.0,mem_protect,49.783171
16,1048576,32,2,2.0,mem_protect,49.904901
16,1048576,32,2,19.0,mem_protect,50.495703
16,1048576,32,2,0.0,mem_protect,51.054445
16,1048576,32,2,13.0,mem_protect,52.062573
16,1048576,32,2,28.0,mem_protect,52.824708
16,1048576,32,2,14.0,mem_protect,54.953076
16,1048576,32,2,1.0,mem_protect,55.555781
16,1048576,32,2,23.0,mem_protect,58.828393
16,1048576,32,2,22.0,mem_protect,59.121445
16,1048576,32,2,30.0,mem_protect,60.661686
16,1048576,32,2,8.0,mem_protect,62.076389
16,1048576,32,2,10.0,mem_protect,62.882707
16,1048576,32,2,16.0,mem_protect,63.134061
16,1048576,32,2,26.0,mem_protect,67.405383
16,1048576,32,2,3.0,mem_protect,68.702316
16,1048576,32,2,17.0,mem_protect,70.227147
16,1048576,32,2,5.0,mem_protect,70.268435
16,1048576,32,2,12.0,mem_protect,65.852149
16,1048576,32,2,20.0,mem_protect,71.454538
16,1048576,32,2,18.0,mem_protect,72.879852
16,1048576,32,2,15.0,mem_protect,78.066769
16,1048576,32,2,9.0,mem_protect,79.853664
16,1048576,32,2,24.0,mem_protect,80.028223
16,1048576,32,2,6.0,mem_protect,80.123622
16,1048576,32,2,25.0,mem_protect,80.365848
16,1048576,32,2,31.0,mem_protect,81.651499
16,1048576,32,2,4.0,mem_protect,82.747573
16,1048576,32,2,27.0,mem_protect,84.681865
16,1048576,32,2,,wait_timer,1.189531
16,1048576,32,2,,wait_timer,2.332812
16,1048576,32,2,,wait_timer,2.387515
16,1048576,32,2,,wait_timer,3.916475
16,1048576,32,2,,wait_timer,3.933567
16,1048576,32,2,,wait_timer,3.935902
16,1048576,32,2,,wait_timer,3.936342
16,1048576,32,2,,wait_timer,3.939157
16,1048576,32,2,11.0,ckpt_start,4.825847
16,1048576,32,2,,wait_timer,5.219198
16,1048576,32,2,,wait_timer,5.230819
16,1048576,32,2,,wait_timer,5.23645
16,1048576,32,2,29.0,ckpt_start,5.39538
16,1048576,32,2,,wait_timer,6.390323
16,1048576,32,2,,wait_timer,6.431751
16,1048576,32,2,1.0,ckpt_start,6.469242
16,1048576,32,2,,wait_timer,6.639923
16,1048576,32,2,,wait_timer,6.640023
16,1048576,32,2,,wait_timer,6.6381
16,1048576,32,2,23.0,ckpt_start,7.329581
16,1048576,32,2,13.0,ckpt_start,7.507457
16,1048576,32,2,,wait_timer,7.787814
16,1048576,32,2,,wait_timer,7.797753
16,1048576,32,2,,wait_timer,7.802692
16,1048576,32,2,14.0,ckpt_start,8.137913
16,1048576,32,2,17.0,ckpt_start,8.77882
16,1048576,32,2,,wait_timer,9.209411
16,1048576,32,2,,wait_timer,10.352805
16,1048576,32,2,,wait_timer,11.48698
16,1048576,32,2,,wait_timer,11.50281
16,1048576,32,2,3.0,ckpt_start,11.661709
16,1048576,32,2,10.0,ckpt_start,12.435646
16,1048576,32,2,8.0,ckpt_start,12.464279
16,1048576,32,2,26.0,ckpt_start,12.482905
16,1048576,32,2,16.0,ckpt_start,12.55484
16,1048576,32,2,30.0,ckpt_start,12.575139
16,1048576,32,2,5.0,ckpt_start,12.611547
16,1048576,32,2,,wait_timer,12.961787
16,1048576,32,2,15.0,ckpt_start,13.13848
16,1048576,32,2,4.0,ckpt_start,13.472188
16,1048576,32,2,22.0,ckpt_start,13.644021
16,1048576,32,2,9.0,ckpt_start,13.733019
16,1048576,32,2,12.0,ckpt_start,14.155425
16,1048576,32,2,18.0,ckpt_start,14.360071
16,1048576,32,2,20.0,ckpt_start,14.622284
16,1048576,32,2,,wait_timer,14.706382
16,1048576,32,2,25.0,ckpt_start,14.736329
16,1048576,32,2,6.0,ckpt_start,14.740285
16,1048576,32,2,21.0,ckpt_start,14.764701
16,1048576,32,2,7.0,ckpt_start,15.264333
16,1048576,32,2,,wait_timer,15.936528
16,1048576,32,2,,wait_timer,16.05398
16,1048576,32,2,,wait_timer,17.053482
16,1048576,32,2,19.0,ckpt_start,17.065233
16,1048576,32,2,,wait_timer,17.154222
16,1048576,32,2,24.0,ckpt_start,18.043195
16,1048576,32,2,31.0,ckpt_start,18.293396
16,1048576,32,2,,wait_timer,18.352748
16,1048576,32,2,,wait_timer,19.843645
16,1048576,32,2,0.0,ckpt_start,20.303331
16,1048576,32,2,2.0,ckpt_start,20.391006
16,1048576,32,2,28.0,ckpt_start,20.397489
16,1048576,32,2,27.0,ckpt_start,21.755565
16,1048576,32,2,,wait_timer,161.129816
16,1048576,32,2,4.0,mem_unprotect,161.188517
16,1048576,32,2,4.0,ckpt_total,174.687014
16,1048576,32,2,,wait_timer,166.130712
16,1048576,32,2,17.0,mem_unprotect,166.186488
16,1048576,32,2,17.0,ckpt_total,174.982079
16,1048576,32,2,,wait_timer,162.597419
16,1048576,32,2,10.0,mem_unprotect,162.661239
16,1048576,32,2,10.0,ckpt_total,175.120961
16,1048576,32,2,,wait_timer,163.156812
16,1048576,32,2,16.0,mem_unprotect,163.217246
16,1048576,32,2,16.0,ckpt_total,175.802314
16,1048576,32,2,,wait_timer,163.912335
16,1048576,32,2,22.0,mem_unprotect,164.007846
16,1048576,32,2,22.0,ckpt_total,177.679769
16,1048576,32,2,,wait_timer,172.530893
16,1048576,32,2,23.0,mem_unprotect,172.583283
16,1048576,32,2,23.0,ckpt_total,179.935476
16,1048576,32,2,,wait_timer,172.031453
16,1048576,32,2,14.0,mem_unprotect,172.099672
16,1048576,32,2,14.0,ckpt_total,180.271019
16,1048576,32,2,,wait_timer,173.51652
16,1048576,32,2,13.0,mem_unprotect,173.572846
16,1048576,32,2,13.0,ckpt_total,181.097505
16,1048576,32,2,,wait_timer,177.487326
16,1048576,32,2,11.0,mem_unprotect,177.532562
16,1048576,32,2,11.0,ckpt_total,182.384408
16,1048576,32,2,,wait_timer,169.901433
16,1048576,32,2,8.0,mem_unprotect,169.960695
16,1048576,32,2,8.0,ckpt_total,182.450763
16,1048576,32,2,,wait_timer,178.220527
16,1048576,32,2,1.0,mem_unprotect,178.274238
16,1048576,32,2,1.0,ckpt_total,184.765181
16,1048576,32,2,,wait_timer,173.984941
16,1048576,32,2,18.0,mem_unprotect,174.019276
16,1048576,32,2,18.0,ckpt_total,188.397862
16,1048576,32,2,,wait_timer,173.89381
16,1048576,32,2,20.0,mem_unprotect,173.923266
16,1048576,32,2,20.0,ckpt_total,188.560167
16,1048576,32,2,,wait_timer,176.156832
16,1048576,32,2,5.0,mem_unprotect,176.211464
16,1048576,32,2,5.0,ckpt_total,188.839593
16,1048576,32,2,,wait_timer,179.626675
16,1048576,32,2,30.0,mem_unprotect,179.682881
16,1048576,32,2,30.0,ckpt_total,192.275723
16,1048576,32,2,,wait_timer,191.005922
16,1048576,32,2,29.0,mem_unprotect,191.066026
16,1048576,32,2,29.0,ckpt_total,196.483386
16,1048576,32,2,,wait_timer,277.433565
16,1048576,32,2,31.0,mem_unprotect,277.491323
16,1048576,32,2,31.0,ckpt_total,295.804898
16,1048576,32,2,,wait_timer,278.123003
16,1048576,32,2,24.0,mem_unprotect,278.175291
16,1048576,32,2,24.0,ckpt_total,296.237111
16,1048576,32,2,,wait_timer,279.763662
16,1048576,32,2,19.0,mem_unprotect,279.823505
16,1048576,32,2,19.0,ckpt_total,296.906922
16,1048576,32,2,,wait_timer,277.656164
16,1048576,32,2,27.0,mem_unprotect,277.721647
16,1048576,32,2,27.0,ckpt_total,299.499815
16,1048576,32,2,,wait_timer,293.06059
16,1048576,32,2,2.0,mem_unprotect,293.124439
16,1048576,32,2,2.0,ckpt_total,313.534412
16,1048576,32,2,,wait_timer,303.844516
16,1048576,32,2,12.0,mem_unprotect,303.892106
16,1048576,32,2,12.0,ckpt_total,318.068129
16,1048576,32,2,,wait_timer,303.801445
16,1048576,32,2,0.0,mem_unprotect,303.864554
16,1048576,32,2,0.0,ckpt_total,324.187201
16,1048576,32,2,,wait_timer,303.917854
16,1048576,32,2,28.0,mem_unprotect,303.974381
16,1048576,32,2,28.0,ckpt_total,324.391916
16,1048576,32,2,,wait_timer,312.265092
16,1048576,32,2,26.0,mem_unprotect,312.29608
16,1048576,32,2,26.0,ckpt_total,324.804393
16,1048576,32,2,,wait_timer,313.134108
16,1048576,32,2,3.0,mem_unprotect,313.196205
16,1048576,32,2,3.0,ckpt_total,324.883422
16,1048576,32,2,,wait_timer,309.708247
16,1048576,32,2,7.0,mem_unprotect,309.738274
16,1048576,32,2,7.0,ckpt_total,325.017825
16,1048576,32,2,,wait_timer,312.720559
16,1048576,32,2,15.0,mem_unprotect,312.780302
16,1048576,32,2,15.0,ckpt_total,325.943358
16,1048576,32,2,,wait_timer,312.969408
16,1048576,32,2,6.0,mem_unprotect,313.015054
16,1048576,32,2,6.0,ckpt_total,327.772752
16,1048576,32,2,,wait_timer,314.872501
16,1048576,32,2,,wait_timer,314.867001
16,1048576,32,2,25.0,mem_unprotect,314.921874
16,1048576,32,2,25.0,ckpt_total,329.67809
16,1048576,32,2,21.0,mem_unprotect,314.920291
16,1048576,32,2,21.0,ckpt_total,329.706494
16,1048576,32,2,,wait_timer,321.639423
16,1048576,32,2,9.0,mem_unprotect,321.681683
16,1048576,32,2,9.0,ckpt_total,335.433117
16,1048576,32,2,28.0,restart,6295.80442
16,1048576,32,2,31.0,restart,6795.192542
16,1048576,32,2,9.0,restart,6803.440404
16,1048576,32,2,20.0,restart,6812.171234
16,1048576,32,2,25.0,restart,6823.744014
16,1048576,32,2,19.0,restart,6831.379372
16,1048576,32,2,18.0,restart,6840.856548
16,1048576,32,2,26.0,restart,6843.057752
16,1048576,32,2,29.0,restart,6851.652346
16,1048576,32,2,21.0,restart,6862.664031
16,1048576,32,2,1.0,restart,8372.171907
16,1048576,32,2,16.0,restart,8383.012952
16,1048576,32,2,15.0,restart,8387.480734
16,1048576,32,2,12.0,restart,8405.282985
16,1048576,32,2,11.0,restart,8414.727269
16,1048576,32,2,30.0,restart,8425.15269
16,1048576,32,2,24.0,restart,8454.291357
16,1048576,32,2,10.0,restart,8629.45022
16,1048576,32,2,23.0,restart,8632.168568
16,1048576,32,2,14.0,restart,8633.803637
16,1048576,32,2,17.0,restart,8649.877754
16,1048576,32,2,3.0,restart,8671.221946
16,1048576,32,2,22.0,restart,8685.104888
16,1048576,32,2,2.0,restart,8690.447517
16,1048576,32,2,4.0,restart,8701.609235
16,1048576,32,2,13.0,restart,8721.684305
16,1048576,32,2,6.0,restart,9239.127526
16,1048576,32,2,5.0,restart,9245.792075
16,1048576,32,2,8.0,restart,9245.795952
16,1048576,32,2,27.0,restart,9251.823863
16,1048576,32,2,7.0,restart,9254.682836
16,1048576,32,2,0.0,restart,9257.906015
16,33554432,32,1,7.0,mem_protect,12.608116
16,33554432,32,1,15.0,mem_protect,15.73751
16,33554432,32,1,4.0,mem_protect,16.706295
16,33554432,32,1,10.0,mem_protect,19.720371
16,33554432,32,1,26.0,mem_protect,21.213203
16,33554432,32,1,22.0,mem_protect,21.550438
16,33554432,32,1,24.0,mem_protect,21.591225
16,33554432,32,1,9.0,mem_protect,22.186316
16,33554432,32,1,5.0,mem_protect,24.046979
16,33554432,32,1,25.0,mem_protect,24.973796
16,33554432,32,1,28.0,mem_protect,26.270638
16,33554432,32,1,21.0,mem_protect,27.175362
16,33554432,32,1,31.0,mem_protect,28.610645
16,33554432,32,1,8.0,mem_protect,29.557127
16,33554432,32,1,20.0,mem_protect,29.849679
16,33554432,32,1,1.0,mem_protect,30.205238
16,33554432,32,1,11.0,mem_protect,31.738877
16,33554432,32,1,2.0,mem_protect,31.852952
16,33554432,32,1,6.0,mem_protect,32.240632
16,33554432,32,1,23.0,mem_protect,32.550616
16,33554432,32,1,29.0,mem_protect,33.569595
16,33554432,32,1,14.0,mem_protect,36.781844
16,33554432,32,1,13.0,mem_protect,37.356207
16,33554432,32,1,19.0,mem_protect,38.333667
16,33554432,32,1,0.0,mem_protect,39.644145
16,33554432,32,1,3.0,mem_protect,42.457804
16,33554432,32,1,12.0,mem_protect,44.750654
16,33554432,32,1,18.0,mem_protect,47.007032
16,33554432,32,1,16.0,mem_protect,48.145697
16,33554432,32,1,17.0,mem_protect,51.249182
16,33554432,32,1,27.0,mem_protect,53.178005
16,33554432,32,1,30.0,mem_protect,55.861589
16,33554432,32,1,,wait_timer,1.66241
16,33554432,32,1,,wait_timer,1.675115
16,33554432,32,1,25.0,ckpt_start,1.703769
16,33554432,32,1,28.0,ckpt_start,1.716713
16,33554432,32,1,,wait_timer,1.970581
16,33554432,32,1,,wait_timer,1.975811
16,33554432,32,1,31.0,ckpt_start,2.007821
16,33554432,32,1,21.0,ckpt_start,2.011658
16,33554432,32,1,,wait_timer,2.212748
16,33554432,32,1,8.0,ckpt_start,2.255187
16,33554432,32,1,,wait_timer,2.452709
16,33554432,32,1,,wait_timer,2.507763
16,33554432,32,1,20.0,ckpt_start,2.498426
16,33554432,32,1,17.0,ckpt_start,2.538742
16,33554432,32,1,,wait_timer,2.556174
16,33554432,32,1,2.0,ckpt_start,2.593424
16,33554432,32,1,,wait_timer,3.185179
16,33554432,32,1,11.0,ckpt_start,3.224292
16,33554432,32,1,,wait_timer,3.585343
16,33554432,32,1,6.0,ckpt_start,3.622251
16,33554432,32,1,,wait_timer,3.983723
16,33554432,32,1,,wait_timer,3.996026
16,33554432,32,1,23.0,ckpt_start,4.018258
16,33554432,32,1,29.0,ckpt_start,4.024309
16,33554432,32,1,,wait_timer,4.045018
16,33554432,32,1,14.0,ckpt_start,4.078321
16,33554432,32,1,,wait_timer,4.292364
16,33554432,32,1,,wait_timer,4.307072
16,33554432,32,1,,wait_timer,4.305208
16,33554432,32,1,13.0,ckpt_start,4.324645
16,33554432,32,1,27.0,ckpt_start,4.336708
16,33554432,32,1,7.0,ckpt_start,4.343901
16,33554432,32,1,,wait_timer,4.354772
16,33554432,32,1,,wait_timer,4.359782
16,33554432,32,1,15.0,ckpt_start,4.392483
16,33554432,32,1,18.0,ckpt_start,4.440584
16,33554432,32,1,,wait_timer,4.972174
16,33554432,32,1,,wait_timer,4.979879
16,33554432,32,1,19.0,ckpt_start,5.003243
16,33554432,32,1,16.0,ckpt_start,5.013262
16,33554432,32,1,,wait_timer,6.139623
16,33554432,32,1,4.0,ckpt_start,6.177134
16,33554432,32,1,,wait_timer,7.407221
16,33554432,32,1,,wait_timer,7.42329
16,33554432,32,1,0.0,ckpt_start,7.441806
16,33554432,32,1,10.0,ckpt_start,7.460461
16,33554432,32,1,,wait_timer,8.780657
16,33554432,32,1,26.0,ckpt_start,8.816385
16,33554432,32,1,,wait_timer,9.978934
16,33554432,32,1,,wait_timer,9.988212
16,33554432,32,1,24.0,ckpt_start,10.011836
16,33554432,32,1,22.0,ckpt_start,10.02452
16,33554432,32,1,,wait_timer,11.157514
16,33554432,32,1,9.0,ckpt_start,11.189435
16,33554432,32,1,,wait_timer,12.320304
16,33554432,32,1,,wait_timer,12.332827
16,33554432,32,1,3.0,ckpt_start,12.352956
16,33554432,32,1,1.0,ckpt_start,12.362834
16,33554432,32,1,,wait_timer,13.479247
16,33554432,32,1,,wait_timer,13.488995
16,33554432,32,1,5.0,ckpt_start,13.522649
16,33554432,32,1,12.0,ckpt_start,13.512991
16,33554432,32,1,,wait_timer,15.076585
16,33554432,32,1,30.0,ckpt_start,15.110579
16,33554432,32,1,,wait_timer,23.351449
16,33554432,32,1,27.0,mem_unprotect,23.364564
16,33554432,32,1,27.0,ckpt_total,27.709167
16,33554432,32,1,,wait_timer,25.239727
16,33554432,32,1,17.0,mem_unprotect,25.254323
16,33554432,32,1,17.0,ckpt_total,27.802623
16,33554432,32,1,,wait_timer,26.295284
16,33554432,32,1,28.0,mem_unprotect,26.311274
16,33554432,32,1,28.0,ckpt_total,28.037375
16,33554432,32,1,,wait_timer,24.079471
16,33554432,32,1,29.0,mem_unprotect,24.090963
16,33554432,32,1,29.0,ckpt_total,28.122586
16,33554432,32,1,,wait_timer,24.752318
16,33554432,32,1,6.0,mem_unprotect,24.767567
16,33554432,32,1,6.0,ckpt_total,28.398525
16,33554432,32,1,,wait_timer,24.101102
16,33554432,32,1,7.0,mem_unprotect,24.116491
16,33554432,32,1,7.0,ckpt_total,28.46967
16,33554432,32,1,,wait_timer,26.831184
16,33554432,32,1,25.0,mem_unprotect,26.842716
16,33554432,32,1,25.0,ckpt_total,28.555912
16,33554432,32,1,,wait_timer,26.007493
16,33554432,32,1,2.0,mem_unprotect,26.020056
16,33554432,32,1,2.0,ckpt_total,28.622878
16,33554432,32,1,,wait_timer,24.596495
16,33554432,32,1,,wait_timer,26.466717
16,33554432,32,1,14.0,mem_unprotect,24.614027
16,33554432,32,1,14.0,ckpt_total,28.701987
16,33554432,32,1,8.0,mem_unprotect,26.479061
16,33554432,32,1,8.0,ckpt_total,28.745119
16,33554432,32,1,,wait_timer,26.91417
16,33554432,32,1,21.0,mem_unprotect,26.925622
16,33554432,32,1,21.0,ckpt_total,28.946076
16,33554432,32,1,,wait_timer,24.741748
16,33554432,32,1,13.0,mem_unprotect,24.756636
16,33554432,32,1,13.0,ckpt_total,29.089898
16,33554432,32,1,,wait_timer,26.654691
16,33554432,32,1,20.0,mem_unprotect,26.671472
16,33554432,32,1,20.0,ckpt_total,29.18106
16,33554432,32,1,,wait_timer,27.239182
16,33554432,32,1,31.0,mem_unprotect,27.251245
16,33554432,32,1,31.0,ckpt_total,29.267161
16,33554432,32,1,,wait_timer,26.602142
16,33554432,32,1,11.0,mem_unprotect,26.613773
16,33554432,32,1,11.0,ckpt_total,29.846312
16,33554432,32,1,,wait_timer,26.080489
16,33554432,32,1,23.0,mem_unprotect,26.092402
16,33554432,32,1,23.0,ckpt_total,30.119126
16,33554432,32,1,,wait_timer,33.309154
16,33554432,32,1,19.0,mem_unprotect,33.320275
16,33554432,32,1,19.0,ckpt_total,38.332925
16,33554432,32,1,,wait_timer,33.97047
16,33554432,32,1,18.0,mem_unprotect,33.983795
16,33554432,32,1,18.0,ckpt_total,38.433435
16,33554432,32,1,,wait_timer,32.540908
16,33554432,32,1,0.0,mem_unprotect,32.564352
16,33554432,32,1,0.0,ckpt_total,40.015194
16,33554432,32,1,,wait_timer,35.167234
16,33554432,32,1,16.0,mem_unprotect,35.182553
16,33554432,32,1,16.0,ckpt_total,40.206324
16,33554432,32,1,,wait_timer,34.135861
16,33554432,32,1,4.0,mem_unprotect,34.148845
16,33554432,32,1,4.0,ckpt_total,40.33657
16,33554432,32,1,,wait_timer,32.941321
16,33554432,32,1,10.0,mem_unprotect,32.954396
16,33554432,32,1,10.0,ckpt_total,40.424504
16,33554432,32,1,,wait_timer,25.349513
16,33554432,32,1,30.0,mem_unprotect,25.361856
16,33554432,32,1,30.0,ckpt_total,40.481612
16,33554432,32,1,,wait_timer,36.102525
16,33554432,32,1,15.0,mem_unprotect,36.115199
16,33554432,32,1,15.0,ckpt_total,40.51749
16,33554432,32,1,,wait_timer,31.806745
16,33554432,32,1,26.0,mem_unprotect,31.821201
16,33554432,32,1,26.0,ckpt_total,40.647004
16,33554432,32,1,,wait_timer,30.700241
16,33554432,32,1,,wait_timer,28.37408
16,33554432,32,1,24.0,mem_unprotect,30.716481
16,33554432,32,1,24.0,ckpt_total,40.738747
16,33554432,32,1,3.0,mem_unprotect,28.385721
16,33554432,32,1,3.0,ckpt_total,40.746542
16,33554432,32,1,,wait_timer,28.579466
16,33554432,32,1,1.0,mem_unprotect,28.590407
16,33554432,32,1,1.0,ckpt_total,40.962138
16,33554432,32,1,,wait_timer,27.464756
16,33554432,32,1,5.0,mem_unprotect,27.475828
16,33554432,32,1,5.0,ckpt_total,41.007183
16,33554432,32,1,,wait_timer,27.693317
16,33554432,32,1,12.0,mem_unprotect,27.70526
16,33554432,32,1,12.0,ckpt_total,41.227237
16,33554432,32,1,,wait_timer,30.059484
16,33554432,32,1,9.0,mem_unprotect,30.070173
16,33554432,32,1,9.0,ckpt_total,41.268995
16,33554432,32,1,,wait_timer,31.270104
16,33554432,32,1,22.0,mem_unprotect,31.282377
16,33554432,32,1,22.0,ckpt_total,41.316304
16,33554432,32,1,31.0,restart,183.154501
16,33554432,32,1,20.0,restart,771.849873
16,33554432,32,1,15.0,restart,968.249429
16,33554432,32,1,9.0,restart,1499.94089
16,33554432,32,1,6.0,restart,1505.312507
16,33554432,32,1,7.0,restart,1505.480855
16,33554432,32,1,13.0,restart,1508.911155
16,33554432,32,1,10.0,restart,1511.019266
16,33554432,32,1,4.0,restart,1512.178779
16,33554432,32,1,5.0,restart,1514.939169
16,33554432,32,1,29.0,restart,1515.709119
16,33554432,32,1,12.0,restart,1535.815516
16,33554432,32,1,16.0,restart,1556.223493
16,33554432,32,1,27.0,restart,1567.218711
16,33554432,32,1,19.0,restart,1568.902853
16,33554432,32,1,0.0,restart,1568.902302
16,33554432,32,1,21.0,restart,1569.069827
16,33554432,32,1,11.0,restart,1572.169715
16,33554432,32,1,24.0,restart,1577.707395
16,33554432,32,1,3.0,restart,1578.031185
16,33554432,32,1,18.0,restart,1579.707833
16,33554432,32,1,8.0,restart,1582.21793
16,33554432,32,1,28.0,restart,1582.423157
16,33554432,32,1,1.0,restart,1589.161047
16,33554432,32,1,2.0,restart,1590.814732
16,33554432,32,1,14.0,restart,1590.859766
16,33554432,32,1,17.0,restart,1592.708548
16,33554432,32,1,23.0,restart,1592.711684
16,33554432,32,1,26.0,restart,1638.290627
16,33554432,32,1,25.0,restart,16647.455107
16,33554432,32,1,22.0,restart,16657.448649
16,33554432,32,1,30.0,restart,16662.160393
16,524288,16,1,1.0,mem_protect,42.751251
16,524288,16,1,11.0,mem_protect,43.788665
16,524288,16,1,3.0,mem_protect,46.085329
16,524288,16,1,0.0,mem_protect,48.49657
16,524288,16,1,2.0,mem_protect,50.474956
16,524288,16,1,7.0,mem_protect,51.023689
16,524288,16,1,8.0,mem_protect,51.569927
16,524288,16,1,12.0,mem_protect,52.147315
16,524288,16,1,9.0,mem_protect,52.584538
16,524288,16,1,15.0,mem_protect,52.584558
16,524288,16,1,6.0,mem_protect,54.439902
16,524288,16,1,4.0,mem_protect,54.612597
16,524288,16,1,14.0,mem_protect,54.814607
16,524288,16,1,13.0,mem_protect,55.762892
16,524288,16,1,5.0,mem_protect,56.571776
16,524288,16,1,10.0,mem_protect,57.929102
16,524288,16,1,,wait_timer,1.378084
16,524288,16,1,,wait_timer,1.64604
16,524288,16,1,,wait_timer,1.831078
16,524288,16,1,,wait_timer,2.000617
16,524288,16,1,,wait_timer,2.189222
16,524288,16,1,,wait_timer,2.579757
16,524288,16,1,,wait_timer,2.743205
16,524288,16,1,,wait_timer,2.747033
16,524288,16,1,,wait_timer,2.751781
16,524288,16,1,,wait_timer,2.773092
16,524288,16,1,,wait_timer,2.930748
16,524288,16,1,,wait_timer,3.320903
16,524288,16,1,,wait_timer,3.340981
16,524288,16,1,,wait_timer,3.336352
16,524288,16,1,,wait_timer,3.482046
16,524288,16,1,2.0,ckpt_start,12.170758
16,524288,16,1,9.0,ckpt_start,12.196416
16,524288,16,1,8.0,ckpt_start,13.174328
16,524288,16,1,15.0,ckpt_start,13.923127
16,524288,16,1,11.0,ckpt_start,14.008128
16,524288,16,1,0.0,ckpt_start,14.090503
16,524288,16,1,13.0,ckpt_start,14.423129
16,524288,16,1,6.0,ckpt_start,14.51926
16,524288,16,1,10.0,ckpt_start,14.658141
16,524288,16,1,4.0,ckpt_start,14.672298
16,524288,16,1,14.0,ckpt_start,14.798796
16,524288,16,1,12.0,ckpt_start,14.860442
16,524288,16,1,7.0,ckpt_start,15.165207
16,524288,16,1,1.0,ckpt_start,15.174764
16,524288,16,1,5.0,ckpt_start,15.24164
16,524288,16,1,3.0,ckpt_start,15.243964
16,524288,16,1,,wait_timer,133.802273
16,524288,16,1,,wait_timer,133.898825
16,524288,16,1,9.0,mem_unprotect,133.872736
16,524288,16,1,9.0,ckpt_total,146.106522
16,524288,16,1,2.0,mem_unprotect,133.953066
16,524288,16,1,2.0,ckpt_total,146.155384
16,524288,16,1,,wait_timer,133.237098
16,524288,16,1,,wait_timer,132.350609
16,524288,16,1,8.0,mem_unprotect,133.295469
16,524288,16,1,8.0,ckpt_total,146.502969
16,524288,16,1,0.0,mem_unprotect,132.377581
16,524288,16,1,0.0,ckpt_total,146.494012
16,524288,16,1,,wait_timer,131.627718
16,524288,16,1,,wait_timer,131.986313
16,524288,16,1,12.0,mem_unprotect,132.009236
16,524288,16,1,12.0,ckpt_total,146.885599
16,524288,16,1,1.0,mem_unprotect,131.698983
16,524288,16,1,1.0,ckpt_total,146.895798
16,524288,16,1,,wait_timer,131.694113
16,524288,16,1,5.0,mem_unprotect,131.71875
16,524288,16,1,5.0,ckpt_total,146.973706
16,524288,16,1,,wait_timer,133.447765
16,524288,16,1,11.0,mem_unprotect,133.525211
16,524288,16,1,11.0,ckpt_total,147.559779
16,524288,16,1,,wait_timer,132.975365
16,524288,16,1,10.0,mem_unprotect,133.007767
16,524288,16,1,10.0,ckpt_total,147.686307
16,524288,16,1,,wait_timer,132.507785
16,524288,16,1,7.0,mem_unprotect,132.552099
16,524288,16,1,7.0,ckpt_total,147.745158
16,524288,16,1,,wait_timer,133.688528
16,524288,16,1,,wait_timer,134.557395
16,524288,16,1,3.0,mem_unprotect,133.796071
16,524288,16,1,3.0,ckpt_total,149.072417
16,524288,16,1,13.0,mem_unprotect,134.658896
16,524288,16,1,13.0,ckpt_total,149.115698
16,524288,16,1,,wait_timer,134.501931
16,524288,16,1,,wait_timer,135.14432
16,524288,16,1,15.0,mem_unprotect,135.228569
16,524288,16,1,15.0,ckpt_total,149.186532
16,524288,16,1,6.0,mem_unprotect,134.640912
16,524288,16,1,6.0,ckpt_total,149.200829
16,524288,16,1,,wait_timer,137.07717
16,524288,16,1,14.0,mem_unprotect,137.282426
16,524288,16,1,14.0,ckpt_total,152.128202
16,524288,16,1,,wait_timer,137.361615
16,524288,16,1,4.0,mem_unprotect,137.52377
16,524288,16,1,4.0,ckpt_total,152.226456
16,524288,16,1,4.0,restart,1694.805129
16,524288,16,1,6.0,restart,1780.596957
16,524288,16,1,11.0,restart,1782.962632
16,524288,16,1,12.0,restart,1786.431424
16,524288,16,1,9.0,restart,1790.669744
16,524288,16,1,13.0,restart,1793.903324
16,524288,16,1,14.0,restart,1796.790119
16,524288,16,1,1.0,restart,1797.925818
16,524288,16,1,10.0,restart,1798.902607
16,524288,16,1,5.0,restart,1806.752759
16,524288,16,1,3.0,restart,1807.410948
16,524288,16,1,2.0,restart,1808.894081
16,524288,16,1,15.0,restart,1809.365369
16,524288,16,1,8.0,restart,1810.277777
16,524288,16,1,0.0,restart,1813.165174
16,524288,16,1,7.0,restart,1813.98621
16,131072,32,3,26.0,mem_protect,18.894929
16,131072,32,3,28.0,mem_protect,23.821547
16,131072,32,3,5.0,mem_protect,26.535908
16,131072,32,3,9.0,mem_protect,27.299035
16,131072,32,3,23.0,mem_protect,29.414087
16,131072,32,3,4.0,mem_protect,31.671999
16,131072,32,3,19.0,mem_protect,32.300984
16,131072,32,3,7.0,mem_protect,35.484448
16,131072,32,3,21.0,mem_protect,42.350177
16,131072,32,3,6.0,mem_protect,44.000854
16,131072,32,3,14.0,mem_protect,44.510454
16,131072,32,3,16.0,mem_protect,46.550295
16,131072,32,3,24.0,mem_protect,50.817821
16,131072,32,3,3.0,mem_protect,51.091887
16,131072,32,3,10.0,mem_protect,51.674053
16,131072,32,3,12.0,mem_protect,51.941116
16,131072,32,3,22.0,mem_protect,52.113871
16,131072,32,3,29.0,mem_protect,52.39441
