server_threads,mem_kb,proc_count,run_id,rank,metric,time_ms
32,8192,16,2,3.0,restart,75.533748
32,8192,16,2,2.0,restart,81.209678
32,8192,16,2,5.0,restart,82.461776
32,8192,16,2,6.0,restart,82.631716
32,8192,16,2,7.0,restart,82.91008
32,8192,16,2,12.0,restart,83.16515
32,8192,16,2,0.0,restart,90.811562
32,8192,16,2,10.0,restart,1030.231114
32,8192,16,2,9.0,restart,1035.354734
32,8192,16,2,13.0,restart,1036.504639
32,8192,16,2,11.0,restart,1045.089858
32,8192,16,2,14.0,restart,1044.995511
32,8192,16,2,8.0,restart,1049.682167
32,8192,16,2,1.0,restart,1051.52563
32,8388608,16,2,5.0,mem_protect,23.780887
32,8388608,16,2,4.0,mem_protect,33.129432
32,8388608,16,2,10.0,mem_protect,33.191719
32,8388608,16,2,1.0,mem_protect,37.144859
32,8388608,16,2,12.0,mem_protect,37.322453
32,8388608,16,2,0.0,mem_protect,41.242481
32,8388608,16,2,8.0,mem_protect,49.315936
32,8388608,16,2,6.0,mem_protect,54.109297
32,8388608,16,2,13.0,mem_protect,54.62615
32,8388608,16,2,3.0,mem_protect,57.664729
32,8388608,16,2,11.0,mem_protect,57.674077
32,8388608,16,2,9.0,mem_protect,60.609441
32,8388608,16,2,2.0,mem_protect,60.661228
32,8388608,16,2,15.0,mem_protect,62.001101
32,8388608,16,2,14.0,mem_protect,64.806379
32,8388608,16,2,7.0,mem_protect,68.834231
32,8388608,16,2,,wait_timer,2.38005
32,8388608,16,2,8.0,ckpt_start,2.424183
32,8388608,16,2,,wait_timer,3.253083
32,8388608,16,2,14.0,ckpt_start,3.288319
32,8388608,16,2,,wait_timer,4.288652
32,8388608,16,2,15.0,ckpt_start,4.337473
32,8388608,16,2,,wait_timer,4.387117
32,8388608,16,2,6.0,ckpt_start,4.432653
32,8388608,16,2,,wait_timer,4.470854
32,8388608,16,2,5.0,ckpt_start,4.512443
32,8388608,16,2,,wait_timer,4.559622
32,8388608,16,2,2.0,ckpt_start,4.595589
32,8388608,16,2,,wait_timer,4.646114
32,8388608,16,2,10.0,ckpt_start,4.682663
32,8388608,16,2,,wait_timer,5.5573
32,8388608,16,2,0.0,ckpt_start,5.594239
32,8388608,16,2,,wait_timer,6.737149
32,8388608,16,2,,wait_timer,6.751747
32,8388608,16,2,12.0,ckpt_start,6.773498
32,8388608,16,2,1.0,ckpt_start,6.787564
32,8388608,16,2,,wait_timer,7.680285
32,8388608,16,2,,wait_timer,7.695323
32,8388608,16,2,11.0,ckpt_start,7.714499
32,8388608,16,2,4.0,ckpt_start,7.733565
32,8388608,16,2,,wait_timer,8.729439
32,8388608,16,2,7.0,ckpt_start,8.765567
32,8388608,16,2,,wait_timer,9.710365
32,8388608,16,2,3.0,ckpt_start,9.745412
32,8388608,16,2,,wait_timer,10.865971
32,8388608,16,2,9.0,ckpt_start,10.899644
32,8388608,16,2,,wait_timer,11.596866
32,8388608,16,2,13.0,ckpt_start,11.629528
32,8388608,16,2,,wait_timer,20.204506
32,8388608,16,2,2.0,mem_unprotect,20.220246
32,8388608,16,2,2.0,ckpt_total,24.82384
32,8388608,16,2,,wait_timer,22.413183
32,8388608,16,2,8.0,mem_unprotect,22.428221
32,8388608,16,2,8.0,ckpt_total,24.862433
32,8388608,16,2,,wait_timer,20.594409
32,8388608,16,2,15.0,mem_unprotect,20.608526
32,8388608,16,2,15.0,ckpt_total,24.953384
32,8388608,16,2,,wait_timer,19.375826
32,8388608,16,2,0.0,mem_unprotect,19.388691
32,8388608,16,2,0.0,ckpt_total,24.991466
32,8388608,16,2,,wait_timer,13.464712
32,8388608,16,2,13.0,mem_unprotect,13.476974
32,8388608,16,2,13.0,ckpt_total,25.115299
32,8388608,16,2,,wait_timer,18.354233
32,8388608,16,2,1.0,mem_unprotect,18.367328
32,8388608,16,2,1.0,ckpt_total,25.163319
32,8388608,16,2,,wait_timer,16.468445
32,8388608,16,2,7.0,mem_unprotect,16.479255
32,8388608,16,2,7.0,ckpt_total,25.253298
32,8388608,16,2,,wait_timer,21.053123
32,8388608,16,2,6.0,mem_unprotect,21.065126
32,8388608,16,2,6.0,ckpt_total,25.506866
32,8388608,16,2,,wait_timer,21.291682
32,8388608,16,2,5.0,mem_unprotect,21.303345
32,8388608,16,2,5.0,ckpt_total,25.826267
32,8388608,16,2,,wait_timer,21.175634
32,8388608,16,2,10.0,mem_unprotect,21.188037
32,8388608,16,2,10.0,ckpt_total,25.88071
32,8388608,16,2,,wait_timer,18.305002
32,8388608,16,2,4.0,mem_unprotect,18.317404
32,8388608,16,2,4.0,ckpt_total,26.060487
32,8388608,16,2,,wait_timer,19.378742
32,8388608,16,2,12.0,mem_unprotect,19.391045
32,8388608,16,2,12.0,ckpt_total,26.175724
32,8388608,16,2,,wait_timer,15.29726
32,8388608,16,2,9.0,mem_unprotect,15.309192
32,8388608,16,2,9.0,ckpt_total,26.217503
32,8388608,16,2,,wait_timer,16.777847
32,8388608,16,2,3.0,mem_unprotect,16.789529
32,8388608,16,2,3.0,ckpt_total,26.542815
32,8388608,16,2,,wait_timer,23.281056
32,8388608,16,2,14.0,mem_unprotect,23.294321
32,8388608,16,2,14.0,ckpt_total,26.592139
32,8388608,16,2,,wait_timer,18.963951
32,8388608,16,2,11.0,mem_unprotect,18.975934
32,8388608,16,2,11.0,ckpt_total,26.699601
32,8388608,16,2,9.0,restart,68.446601
32,8388608,16,2,1.0,restart,69.839522
32,8388608,16,2,6.0,restart,79.366052
32,8388608,16,2,5.0,restart,79.719567
32,8388608,16,2,13.0,restart,81.055632
32,8388608,16,2,7.0,restart,81.058757
32,8388608,16,2,11.0,restart,84.754954
32,8388608,16,2,8.0,restart,84.877154
32,8388608,16,2,2.0,restart,115.640673
32,8388608,16,2,4.0,restart,137.845714
32,8388608,16,2,3.0,restart,138.96986
32,8388608,16,2,15.0,restart,149.323907
32,8388608,16,2,0.0,restart,149.388799
32,8388608,16,2,12.0,restart,156.411747
32,8388608,16,2,14.0,restart,169.129292
32,8388608,16,2,10.0,restart,173.257572
32,2097152,16,1,7.0,mem_protect,0.039084
32,2097152,16,1,5.0,mem_protect,0.038913
32,2097152,16,1,8.0,mem_protect,0.060985
32,2097152,16,1,0.0,mem_protect,0.088327
32,2097152,16,1,4.0,mem_protect,0.093026
32,2097152,16,1,2.0,mem_protect,0.096322
32,2097152,16,1,6.0,mem_protect,0.10625
32,2097152,16,1,10.0,mem_protect,0.126528
32,2097152,16,1,3.0,mem_protect,0.123022
32,2097152,16,1,12.0,mem_protect,0.130977
32,2097152,16,1,1.0,mem_protect,0.123192
32,2097152,16,1,9.0,mem_protect,0.13816
32,2097152,16,1,14.0,mem_protect,0.141627
32,2097152,16,1,13.0,mem_protect,0.13808
32,2097152,16,1,15.0,mem_protect,0.13821
32,2097152,16,1,11.0,mem_protect,0.146746
32,2097152,16,1,,wait_timer,30.277883
32,2097152,16,1,0.0,ckpt_start,30.343356
32,2097152,16,1,,wait_timer,46.198262
32,2097152,16,1,3.0,ckpt_start,46.280235
32,2097152,16,1,,wait_timer,46.413577
32,2097152,16,1,5.0,ckpt_start,46.459884
32,2097152,16,1,,wait_timer,49.419186
32,2097152,16,1,10.0,ckpt_start,49.485782
32,2097152,16,1,,wait_timer,49.776078
32,2097152,16,1,8.0,ckpt_start,49.817546
32,2097152,16,1,,wait_timer,51.861075
32,2097152,16,1,7.0,ckpt_start,51.902051
32,2097152,16,1,,wait_timer,52.150459
32,2097152,16,1,11.0,ckpt_start,52.227434
32,2097152,16,1,,wait_timer,53.043872
32,2097152,16,1,,wait_timer,53.067626
32,2097152,16,1,9.0,ckpt_start,53.08566
32,2097152,16,1,6.0,ckpt_start,53.11237
32,2097152,16,1,,wait_timer,54.684331
32,2097152,16,1,13.0,ckpt_start,54.725638
32,2097152,16,1,,wait_timer,55.211584
32,2097152,16,1,12.0,ckpt_start,55.254304
32,2097152,16,1,,wait_timer,55.478226
32,2097152,16,1,14.0,ckpt_start,55.521797
32,2097152,16,1,,wait_timer,56.65425
32,2097152,16,1,2.0,ckpt_start,56.699916
32,2097152,16,1,,wait_timer,57.214585
32,2097152,16,1,4.0,ckpt_start,57.255933
32,2097152,16,1,,wait_timer,59.016207
32,2097152,16,1,1.0,ckpt_start,59.057896
32,2097152,16,1,,wait_timer,59.947612
32,2097152,16,1,15.0,ckpt_start,59.988178
32,67108864,16,3,2.0,mem_protect,28.292204
32,67108864,16,3,0.0,mem_protect,32.139349
32,67108864,16,3,15.0,mem_protect,32.966748
32,67108864,16,3,12.0,mem_protect,34.850275
32,67108864,16,3,8.0,mem_protect,37.390089
32,67108864,16,3,4.0,mem_protect,39.856404
32,67108864,16,3,14.0,mem_protect,40.123456
32,67108864,16,3,1.0,mem_protect,42.177004
32,67108864,16,3,6.0,mem_protect,46.218566
32,67108864,16,3,13.0,mem_protect,46.428641
32,67108864,16,3,11.0,mem_protect,47.683494
32,67108864,16,3,10.0,mem_protect,48.388052
32,67108864,16,3,7.0,mem_protect,49.104691
32,67108864,16,3,5.0,mem_protect,49.976934
32,67108864,16,3,9.0,mem_protect,53.718991
32,67108864,16,3,3.0,mem_protect,57.08971
32,67108864,16,3,,wait_timer,1.364099
32,67108864,16,3,,wait_timer,1.372455
32,67108864,16,3,15.0,ckpt_start,1.411088
32,67108864,16,3,5.0,ckpt_start,1.471522
32,67108864,16,3,,wait_timer,1.551272
32,67108864,16,3,6.0,ckpt_start,1.592038
32,67108864,16,3,,wait_timer,1.725018
32,67108864,16,3,,wait_timer,1.74126
32,67108864,16,3,7.0,ckpt_start,1.772498
32,67108864,16,3,2.0,ckpt_start,1.763983
32,67108864,16,3,,wait_timer,1.906581
32,67108864,16,3,14.0,ckpt_start,1.947437
32,67108864,16,3,,wait_timer,2.070228
32,67108864,16,3,12.0,ckpt_start,2.106387
32,67108864,16,3,,wait_timer,2.261018
32,67108864,16,3,1.0,ckpt_start,2.29405
32,67108864,16,3,,wait_timer,2.427532
32,67108864,16,3,,wait_timer,0.001122
32,67108864,16,3,11.0,ckpt_start,2.463981
32,67108864,16,3,13.0,ckpt_start,2.465594
32,67108864,16,3,,wait_timer,2.597341
32,67108864,16,3,8.0,ckpt_start,2.634351
32,67108864,16,3,,wait_timer,2.771911
32,67108864,16,3,,wait_timer,2.776579
32,67108864,16,3,9.0,ckpt_start,2.80355
32,67108864,16,3,10.0,ckpt_start,2.810173
32,67108864,16,3,,wait_timer,3.053621
32,67108864,16,3,,wait_timer,3.070563
32,67108864,16,3,4.0,ckpt_start,3.088417
32,67108864,16,3,0.0,ckpt_start,3.106962
32,67108864,16,3,,wait_timer,3.920985
32,67108864,16,3,3.0,ckpt_start,3.951743
32,67108864,16,3,,wait_timer,12.050605
32,67108864,16,3,10.0,mem_unprotect,12.065854
32,67108864,16,3,10.0,ckpt_total,14.885274
32,67108864,16,3,,wait_timer,12.516122
32,67108864,16,3,8.0,mem_unprotect,12.528977
32,67108864,16,3,8.0,ckpt_total,15.173006
32,67108864,16,3,,wait_timer,12.255331
32,67108864,16,3,0.0,mem_unprotect,12.269618
32,67108864,16,3,0.0,ckpt_total,15.385356
32,67108864,16,3,,wait_timer,13.896552
32,67108864,16,3,6.0,mem_unprotect,13.908965
32,67108864,16,3,6.0,ckpt_total,15.510242
32,67108864,16,3,,wait_timer,13.012447
32,67108864,16,3,9.0,mem_unprotect,13.026614
32,67108864,16,3,9.0,ckpt_total,15.83878
32,67108864,16,3,,wait_timer,13.828203
32,67108864,16,3,12.0,mem_unprotect,13.840587
32,67108864,16,3,12.0,ckpt_total,15.95584
32,67108864,16,3,,wait_timer,13.121002
32,67108864,16,3,4.0,mem_unprotect,13.133254
32,67108864,16,3,4.0,ckpt_total,16.23201
32,67108864,16,3,,wait_timer,13.790813
32,67108864,16,3,13.0,mem_unprotect,13.802004
32,67108864,16,3,13.0,ckpt_total,16.2746
32,67108864,16,3,,wait_timer,14.962329
32,67108864,16,3,5.0,mem_unprotect,14.977479
32,67108864,16,3,5.0,ckpt_total,16.458548
32,67108864,16,3,,wait_timer,15.371389
32,67108864,16,3,15.0,mem_unprotect,15.382951
32,67108864,16,3,15.0,ckpt_total,16.803086
32,67108864,16,3,,wait_timer,12.960029
32,67108864,16,3,3.0,mem_unprotect,12.971028
32,67108864,16,3,3.0,ckpt_total,16.930606
32,67108864,16,3,,wait_timer,14.783753
32,67108864,16,3,1.0,mem_unprotect,14.794913
32,67108864,16,3,1.0,ckpt_total,17.098573
32,67108864,16,3,,wait_timer,15.395065
32,67108864,16,3,7.0,mem_unprotect,15.406816
32,67108864,16,3,7.0,ckpt_total,17.18743
32,67108864,16,3,,wait_timer,14.94193
32,67108864,16,3,11.0,mem_unprotect,14.952821
32,67108864,16,3,11.0,ckpt_total,17.424737
32,67108864,16,3,,wait_timer,15.719886
32,67108864,16,3,2.0,mem_unprotect,15.733341
32,67108864,16,3,2.0,ckpt_total,17.507843
32,67108864,16,3,,wait_timer,16.906
32,67108864,16,3,14.0,mem_unprotect,16.918694
32,67108864,16,3,14.0,ckpt_total,18.87582
32,67108864,16,3,15.0,restart,59.633621
32,67108864,16,3,3.0,restart,59.996725
32,67108864,16,3,1.0,restart,59.998137
32,67108864,16,3,14.0,restart,59.632348
32,67108864,16,3,12.0,restart,59.67549
32,67108864,16,3,7.0,restart,60.123994
32,67108864,16,3,9.0,restart,60.122392
32,67108864,16,3,0.0,restart,60.590102
32,67108864,16,3,13.0,restart,70.015363
32,67108864,16,3,4.0,restart,70.217794
32,67108864,16,3,8.0,restart,70.260055
32,67108864,16,3,5.0,restart,70.262138
32,67108864,16,3,2.0,restart,70.347178
32,67108864,16,3,11.0,restart,70.39051
32,67108864,16,3,6.0,restart,70.706835
32,67108864,16,3,10.0,restart,14658.395302
32,16384,32,1,3.0,mem_protect,28.29761
32,16384,32,1,27.0,mem_protect,29.839854
32,16384,32,1,20.0,mem_protect,30.714551
32,16384,32,1,25.0,mem_protect,30.916602
32,16384,32,1,12.0,mem_protect,31.266651
32,16384,32,1,5.0,mem_protect,35.757186
32,16384,32,1,8.0,mem_protect,36.63078
32,16384,32,1,9.0,mem_protect,38.310213
32,16384,32,1,1.0,mem_protect,38.595199
32,16384,32,1,7.0,mem_protect,40.236129
32,16384,32,1,28.0,mem_protect,40.345144
32,16384,32,1,18.0,mem_protect,40.65631
32,16384,32,1,16.0,mem_protect,41.100607
32,16384,32,1,19.0,mem_protect,41.786367
32,16384,32,1,29.0,mem_protect,42.808151
32,16384,32,1,21.0,mem_protect,44.681759
32,16384,32,1,15.0,mem_protect,49.324591
32,16384,32,1,6.0,mem_protect,49.641688
32,16384,32,1,31.0,mem_protect,50.276694
32,16384,32,1,11.0,mem_protect,50.295139
32,16384,32,1,2.0,mem_protect,51.680607
32,16384,32,1,26.0,mem_protect,52.182812
32,16384,32,1,4.0,mem_protect,52.453913
32,16384,32,1,24.0,mem_protect,54.337469
32,16384,32,1,30.0,mem_protect,54.910859
32,16384,32,1,0.0,mem_protect,55.688193
32,16384,32,1,22.0,mem_protect,59.046396
32,16384,32,1,13.0,mem_protect,62.085328
32,16384,32,1,23.0,mem_protect,62.313888
32,16384,32,1,10.0,mem_protect,62.636215
32,16384,32,1,17.0,mem_protect,62.944335
32,16384,32,1,14.0,mem_protect,64.840906
32,16384,32,1,,wait_timer,1.127664
32,16384,32,1,,wait_timer,1.128465
32,16384,32,1,17.0,ckpt_start,1.250745
32,16384,32,1,25.0,ckpt_start,1.252238
32,16384,32,1,,wait_timer,1.430964
32,16384,32,1,28.0,ckpt_start,1.541583
32,16384,32,1,,wait_timer,1.63046
32,16384,32,1,7.0,ckpt_start,1.736379
32,16384,32,1,,wait_timer,1.815588
32,16384,32,1,10.0,ckpt_start,1.92281
32,16384,32,1,,wait_timer,1.97559
32,16384,32,1,16.0,ckpt_start,2.083513
32,16384,32,1,,wait_timer,2.14585
32,16384,32,1,29.0,ckpt_start,2.245828
32,16384,32,1,,wait_timer,2.303838
32,16384,32,1,,wait_timer,2.324707
32,16384,32,1,,wait_timer,2.323755
32,16384,32,1,,wait_timer,2.323555
32,16384,32,1,21.0,ckpt_start,2.409788
32,16384,32,1,13.0,ckpt_start,2.433532
32,16384,32,1,30.0,ckpt_start,2.441797
32,16384,32,1,18.0,ckpt_start,2.456756
32,16384,32,1,,wait_timer,2.502001
32,16384,32,1,,wait_timer,2.497372
32,16384,32,1,19.0,ckpt_start,2.594676
32,16384,32,1,6.0,ckpt_start,2.610114
32,16384,32,1,,wait_timer,2.657994
32,16384,32,1,11.0,ckpt_start,2.753555
32,16384,32,1,,wait_timer,2.833946
32,16384,32,1,,wait_timer,2.831562
32,16384,32,1,31.0,ckpt_start,2.933072
32,16384,32,1,15.0,ckpt_start,2.924386
32,16384,32,1,,wait_timer,3.001572
32,16384,32,1,26.0,ckpt_start,3.106649
32,16384,32,1,,wait_timer,3.170079
32,16384,32,1,,wait_timer,3.171982
32,16384,32,1,,wait_timer,3.184626
32,16384,32,1,,wait_timer,3.18664
32,16384,32,1,23.0,ckpt_start,3.28226
32,16384,32,1,4.0,ckpt_start,3.317596
32,16384,32,1,0.0,ckpt_start,3.316444
32,16384,32,1,2.0,ckpt_start,3.329779
32,16384,32,1,,wait_timer,3.35644
32,16384,32,1,3.0,ckpt_start,3.456979
32,16384,32,1,,wait_timer,3.530307
32,16384,32,1,5.0,ckpt_start,3.6271
32,16384,32,1,,wait_timer,3.661725
32,16384,32,1,24.0,ckpt_start,3.756483
32,16384,32,1,,wait_timer,3.921233
32,16384,32,1,12.0,ckpt_start,4.021292
32,16384,32,1,,wait_timer,4.095782
32,16384,32,1,,wait_timer,4.111572
32,16384,32,1,22.0,ckpt_start,4.196972
32,16384,32,1,8.0,ckpt_start,4.210938
32,16384,32,1,,wait_timer,5.255616
32,16384,32,1,,wait_timer,5.270453
32,16384,32,1,,wait_timer,5.262719
32,16384,32,1,,wait_timer,5.272227
32,16384,32,1,1.0,ckpt_start,5.36982
32,16384,32,1,27.0,ckpt_start,5.372526
32,16384,32,1,9.0,ckpt_start,5.375952
32,16384,32,1,20.0,ckpt_start,5.370823
32,16384,32,1,,wait_timer,6.404529
32,16384,32,1,14.0,ckpt_start,6.501351
32,16384,32,1,,wait_timer,18.219285
32,16384,32,1,,wait_timer,19.407602
32,16384,32,1,13.0,mem_unprotect,18.239763
32,16384,32,1,13.0,ckpt_total,20.681861
32,16384,32,1,17.0,mem_unprotect,19.422159
32,16384,32,1,17.0,ckpt_total,20.682302
32,16384,32,1,,wait_timer,18.332608
32,16384,32,1,21.0,mem_unprotect,18.347596
32,16384,32,1,21.0,ckpt_total,20.767112
32,16384,32,1,,wait_timer,18.507176
32,16384,32,1,0.0,mem_unprotect,18.524619
32,16384,32,1,0.0,ckpt_total,21.848297
32,16384,32,1,,wait_timer,19.821541
32,16384,32,1,4.0,mem_unprotect,19.836339
32,16384,32,1,4.0,ckpt_total,23.164355
32,16384,32,1,,wait_timer,20.748346
32,16384,32,1,30.0,mem_unprotect,20.767673
32,16384,32,1,30.0,ckpt_total,23.218567
32,16384,32,1,,wait_timer,21.791952
32,16384,32,1,28.0,mem_unprotect,21.806308
32,16384,32,1,28.0,ckpt_total,23.358761
32,16384,32,1,,wait_timer,19.621735
32,16384,32,1,24.0,mem_unprotect,19.636563
32,16384,32,1,24.0,ckpt_total,23.401562
32,16384,32,1,,wait_timer,16.931059
32,16384,32,1,14.0,mem_unprotect,16.949564
32,16384,32,1,14.0,ckpt_total,23.460803
32,16384,32,1,,wait_timer,21.731678
32,16384,32,1,7.0,mem_unprotect,21.7489
32,16384,32,1,7.0,ckpt_total,23.494226
32,16384,32,1,,wait_timer,20.631095
32,16384,32,1,31.0,mem_unprotect,20.647386
32,16384,32,1,31.0,ckpt_total,23.587802
32,16384,32,1,,wait_timer,21.365328
32,16384,32,1,29.0,mem_unprotect,21.379324
32,16384,32,1,29.0,ckpt_total,23.633207
32,16384,32,1,,wait_timer,18.294726
32,16384,32,1,1.0,mem_unprotect,18.308492
32,16384,32,1,1.0,ckpt_total,23.688532
32,16384,32,1,,wait_timer,20.421791
32,16384,32,1,2.0,mem_unprotect,20.437871
32,16384,32,1,2.0,ckpt_total,23.775666
32,16384,32,1,,wait_timer,20.689706
32,16384,32,1,26.0,mem_unprotect,20.704654
32,16384,32,1,26.0,ckpt_total,23.821453
32,16384,32,1,,wait_timer,21.278334
32,16384,32,1,19.0,mem_unprotect,21.29206
32,16384,32,1,19.0,ckpt_total,23.895081
32,16384,32,1,,wait_timer,22.085894
32,16384,32,1,10.0,mem_unprotect,22.100832
32,16384,32,1,10.0,ckpt_total,24.033832
32,16384,32,1,,wait_timer,18.755383
32,16384,32,1,27.0,mem_unprotect,18.770432
32,16384,32,1,27.0,ckpt_total,24.150912
32,16384,32,1,,wait_timer,20.710024
32,16384,32,1,3.0,mem_unprotect,20.723869
32,16384,32,1,3.0,ckpt_total,24.188945
32,16384,32,1,,wait_timer,21.761313
32,16384,32,1,18.0,mem_unprotect,21.782423
32,16384,32,1,18.0,ckpt_total,24.25049
32,16384,32,1,,wait_timer,22.262167
32,16384,32,1,16.0,mem_unprotect,22.276304
32,16384,32,1,16.0,ckpt_total,24.369975
32,16384,32,1,,wait_timer,21.675753
32,16384,32,1,15.0,mem_unprotect,21.688687
32,16384,32,1,15.0,ckpt_total,24.623192
32,16384,32,1,,wait_timer,23.47461
32,16384,32,1,25.0,mem_unprotect,23.489528
32,16384,32,1,25.0,ckpt_total,24.750231
32,16384,32,1,,wait_timer,20.923626
32,16384,32,1,8.0,mem_unprotect,20.937673
32,16384,32,1,8.0,ckpt_total,25.157648
32,16384,32,1,,wait_timer,22.668622
32,16384,32,1,11.0,mem_unprotect,22.681156
32,16384,32,1,11.0,ckpt_total,25.444308
32,16384,32,1,,wait_timer,21.735545
32,16384,32,1,12.0,mem_unprotect,21.750252
32,16384,32,1,12.0,ckpt_total,25.782765
32,16384,32,1,,wait_timer,23.201165
32,16384,32,1,6.0,mem_unprotect,23.21435
32,16384,32,1,6.0,ckpt_total,25.834512
32,16384,32,1,,wait_timer,22.576689
32,16384,32,1,23.0,mem_unprotect,22.590515
32,16384,32,1,23.0,ckpt_total,25.881381
32,16384,32,1,,wait_timer,22.26434
32,16384,32,1,5.0,mem_unprotect,22.277816
32,16384,32,1,5.0,ckpt_total,25.916006
32,16384,32,1,,wait_timer,20.627699
32,16384,32,1,9.0,mem_unprotect,20.641625
32,16384,32,1,9.0,ckpt_total,26.026274
32,16384,32,1,,wait_timer,22.138033
32,16384,32,1,22.0,mem_unprotect,22.154273
32,16384,32,1,22.0,ckpt_total,26.360643
32,16384,32,1,,wait_timer,21.34003
32,16384,32,1,20.0,mem_unprotect,21.354317
32,16384,32,1,20.0,ckpt_total,26.734888
32,16384,32,1,30.0,restart,861.756704
32,16384,32,1,18.0,restart,1622.495146
32,16384,32,1,19.0,restart,1914.669589
32,16384,32,1,15.0,restart,2238.574355
32,16384,32,1,13.0,restart,5358.284533
32,16384,32,1,27.0,restart,5963.03418
32,16384,32,1,11.0,restart,6569.568738
