server_threads,mem_kb,proc_count,run_id,rank,metric,time_ms
8,131072,32,2,18.0,ckpt_start,3.112922
8,131072,32,2,6.0,ckpt_start,3.120807
8,131072,32,2,31.0,ckpt_start,3.255481
8,131072,32,2,20.0,ckpt_start,3.278203
8,131072,32,2,7.0,ckpt_start,3.347413
8,131072,32,2,,wait_timer,3.390655
8,131072,32,2,23.0,ckpt_start,3.431812
8,131072,32,2,29.0,ckpt_start,3.496775
8,131072,32,2,,wait_timer,3.561276
8,131072,32,2,10.0,ckpt_start,3.633001
8,131072,32,2,,wait_timer,3.71729
8,131072,32,2,21.0,ckpt_start,3.758999
8,131072,32,2,,wait_timer,3.878884
8,131072,32,2,1.0,ckpt_start,3.952013
8,131072,32,2,,wait_timer,4.054334
8,131072,32,2,,wait_timer,4.101283
8,131072,32,2,,wait_timer,4.109829
8,131072,32,2,24.0,ckpt_start,4.103537
8,131072,32,2,,wait_timer,4.115891
8,131072,32,2,,wait_timer,4.115069
8,131072,32,2,,wait_timer,4.128113
8,131072,32,2,,wait_timer,4.330505
8,131072,32,2,5.0,ckpt_start,4.357996
8,131072,32,2,3.0,ckpt_start,4.438448
8,131072,32,2,14.0,ckpt_start,4.502138
8,131072,32,2,22.0,ckpt_start,4.536583
8,131072,32,2,11.0,ckpt_start,4.653994
8,131072,32,2,15.0,ckpt_start,4.713015
8,131072,32,2,9.0,ckpt_start,4.727261
8,131072,32,2,12.0,ckpt_start,4.74717
8,131072,32,2,16.0,ckpt_start,4.751918
8,131072,32,2,13.0,ckpt_start,4.79524
8,131072,32,2,19.0,ckpt_start,4.893885
8,131072,32,2,27.0,ckpt_start,4.986039
8,131072,32,2,25.0,ckpt_start,5.034851
8,131072,32,2,26.0,ckpt_start,5.190153
8,131072,32,2,30.0,ckpt_start,5.25251
8,131072,32,2,28.0,ckpt_start,5.334204
8,131072,32,2,,wait_timer,29.770039
8,131072,32,2,7.0,mem_unprotect,29.799003
8,131072,32,2,7.0,ckpt_total,33.172385
8,131072,32,2,,wait_timer,30.624547
8,131072,32,2,,wait_timer,29.270798
8,131072,32,2,2.0,mem_unprotect,30.650376
8,131072,32,2,2.0,ckpt_total,33.220125
8,131072,32,2,1.0,mem_unprotect,29.289754
8,131072,32,2,1.0,ckpt_total,33.26013
8,131072,32,2,,wait_timer,30.909704
8,131072,32,2,8.0,mem_unprotect,30.935864
8,131072,32,2,8.0,ckpt_total,33.346112
8,131072,32,2,,wait_timer,30.200839
8,131072,32,2,23.0,mem_unprotect,30.225727
8,131072,32,2,23.0,ckpt_total,33.670433
8,131072,32,2,,wait_timer,30.863587
8,131072,32,2,17.0,mem_unprotect,30.882743
8,131072,32,2,17.0,ckpt_total,33.909393
8,131072,32,2,,wait_timer,33.748761
8,131072,32,2,4.0,mem_unprotect,33.77015
8,131072,32,2,4.0,ckpt_total,36.413699
8,131072,32,2,,wait_timer,35.228918
8,131072,32,2,31.0,mem_unprotect,35.255397
8,131072,32,2,31.0,ckpt_total,38.523361
8,131072,32,2,,wait_timer,53.14818
8,131072,32,2,15.0,mem_unprotect,53.171123
8,131072,32,2,15.0,ckpt_total,57.896581
8,131072,32,2,,wait_timer,54.149395
8,131072,32,2,21.0,mem_unprotect,54.168672
8,131072,32,2,21.0,ckpt_total,57.940364
8,131072,32,2,,wait_timer,53.204095
8,131072,32,2,,wait_timer,53.563191
8,131072,32,2,16.0,mem_unprotect,53.228682
8,131072,32,2,16.0,ckpt_total,57.993324
8,131072,32,2,3.0,mem_unprotect,53.582899
8,131072,32,2,3.0,ckpt_total,58.034642
8,131072,32,2,,wait_timer,52.796117
8,131072,32,2,30.0,mem_unprotect,52.820423
8,131072,32,2,30.0,ckpt_total,58.084847
8,131072,32,2,,wait_timer,54.885651
8,131072,32,2,20.0,mem_unprotect,54.904848
8,131072,32,2,20.0,ckpt_total,58.196296
8,131072,32,2,,wait_timer,53.528736
8,131072,32,2,12.0,mem_unprotect,53.552952
8,131072,32,2,12.0,ckpt_total,58.314088
8,131072,32,2,,wait_timer,55.408125
8,131072,32,2,14.0,mem_unprotect,55.427823
8,131072,32,2,14.0,ckpt_total,59.951371
8,131072,32,2,,wait_timer,75.98362
8,131072,32,2,27.0,mem_unprotect,76.01043
8,131072,32,2,27.0,ckpt_total,81.011107
8,131072,32,2,,wait_timer,76.911588
8,131072,32,2,24.0,mem_unprotect,76.948367
8,131072,32,2,24.0,ckpt_total,81.066591
8,131072,32,2,,wait_timer,76.292141
8,131072,32,2,19.0,mem_unprotect,76.324151
8,131072,32,2,19.0,ckpt_total,81.231021
8,131072,32,2,,wait_timer,75.938776
8,131072,32,2,28.0,mem_unprotect,75.965255
8,131072,32,2,28.0,ckpt_total,81.313636
8,131072,32,2,,wait_timer,76.821248
8,131072,32,2,22.0,mem_unprotect,76.846525
8,131072,32,2,22.0,ckpt_total,81.399047
8,131072,32,2,,wait_timer,78.277309
8,131072,32,2,6.0,mem_unprotect,78.299791
8,131072,32,2,6.0,ckpt_total,81.434383
8,131072,32,2,,wait_timer,76.299484
8,131072,32,2,26.0,mem_unprotect,76.330513
8,131072,32,2,26.0,ckpt_total,81.53846
8,131072,32,2,,wait_timer,77.712706
8,131072,32,2,25.0,mem_unprotect,77.734577
8,131072,32,2,25.0,ckpt_total,82.782272
8,131072,32,2,,wait_timer,98.715395
8,131072,32,2,9.0,mem_unprotect,98.751793
8,131072,32,2,9.0,ckpt_total,103.494233
8,131072,32,2,,wait_timer,98.709504
8,131072,32,2,13.0,mem_unprotect,98.733008
8,131072,32,2,13.0,ckpt_total,103.540911
8,131072,32,2,,wait_timer,99.340763
8,131072,32,2,5.0,mem_unprotect,99.364366
8,131072,32,2,5.0,ckpt_total,103.737121
8,131072,32,2,,wait_timer,100.316209
8,131072,32,2,10.0,mem_unprotect,100.342368
8,131072,32,2,10.0,ckpt_total,103.988214
8,131072,32,2,,wait_timer,100.984748
8,131072,32,2,0.0,mem_unprotect,101.010807
8,131072,32,2,0.0,ckpt_total,104.11351
8,131072,32,2,,wait_timer,100.788408
8,131072,32,2,29.0,mem_unprotect,100.81085
8,131072,32,2,29.0,ckpt_total,104.320259
8,131072,32,2,,wait_timer,101.216674
8,131072,32,2,18.0,mem_unprotect,101.242272
8,131072,32,2,18.0,ckpt_total,104.370884
8,131072,32,2,,wait_timer,101.372268
8,131072,32,2,11.0,mem_unprotect,101.398526
8,131072,32,2,11.0,ckpt_total,106.073139
8,131072,32,2,4.0,restart,102.934229
8,131072,32,2,5.0,restart,454.366128
8,131072,32,2,18.0,restart,511.654874
8,131072,32,2,12.0,restart,531.584082
8,131072,32,2,15.0,restart,588.85204
8,131072,32,2,0.0,restart,707.705235
8,131072,32,2,27.0,restart,708.121169
8,131072,32,2,1.0,restart,708.24366
8,131072,32,2,3.0,restart,712.900288
8,131072,32,2,22.0,restart,715.088999
8,131072,32,2,24.0,restart,718.561318
8,131072,32,2,30.0,restart,721.359517
8,131072,32,2,2.0,restart,721.549725
8,131072,32,2,28.0,restart,787.312288
8,131072,32,2,29.0,restart,831.930465
8,131072,32,2,7.0,restart,849.546598
8,131072,32,2,13.0,restart,850.193406
8,131072,32,2,6.0,restart,853.470687
8,131072,32,2,16.0,restart,855.36812
8,131072,32,2,25.0,restart,859.321705
8,131072,32,2,21.0,restart,863.403561
8,131072,32,2,9.0,restart,863.934741
8,131072,32,2,11.0,restart,909.364337
8,131072,32,2,23.0,restart,986.442087
8,131072,32,2,19.0,restart,988.484222
8,131072,32,2,10.0,restart,990.142625
8,131072,32,2,26.0,restart,990.265617
8,131072,32,2,17.0,restart,994.762686
8,131072,32,2,31.0,restart,995.573181
8,131072,32,2,8.0,restart,996.371334
8,131072,32,2,20.0,restart,1006.369952
8,131072,32,2,14.0,restart,15369.243114
8,32,64,2,50.0,mem_protect,18.263039
8,32,64,2,14.0,mem_protect,19.464251
8,32,64,2,27.0,mem_protect,20.001443
8,32,64,2,17.0,mem_protect,21.208305
8,32,64,2,2.0,mem_protect,22.065759
8,32,64,2,60.0,mem_protect,24.146046
8,32,64,2,8.0,mem_protect,25.482072
8,32,64,2,13.0,mem_protect,29.332533
8,32,64,2,48.0,mem_protect,30.865269
8,32,64,2,52.0,mem_protect,31.664724
8,32,64,2,54.0,mem_protect,32.870584
8,32,64,2,24.0,mem_protect,35.890611
8,32,64,2,7.0,mem_protect,36.607461
8,32,64,2,28.0,mem_protect,37.402769
8,32,64,2,58.0,mem_protect,39.510217
8,32,64,2,44.0,mem_protect,40.746846
8,32,64,2,38.0,mem_protect,42.801194
8,32,64,2,46.0,mem_protect,43.615867
8,32,64,2,47.0,mem_protect,44.861043
8,32,64,2,5.0,mem_protect,46.847322
8,32,64,2,1.0,mem_protect,47.967311
8,32,64,2,37.0,mem_protect,49.077522
8,32,64,2,11.0,mem_protect,49.715123
8,32,64,2,43.0,mem_protect,51.043374
8,32,64,2,33.0,mem_protect,51.606715
8,32,64,2,53.0,mem_protect,52.06054
8,32,64,2,15.0,mem_protect,52.717145
8,32,64,2,12.0,mem_protect,53.439255
8,32,64,2,19.0,mem_protect,54.105079
8,32,64,2,56.0,mem_protect,54.325163
8,32,64,2,29.0,mem_protect,54.782646
8,32,64,2,59.0,mem_protect,55.036122
8,32,64,2,35.0,mem_protect,56.581863
8,32,64,2,55.0,mem_protect,57.528515
8,32,64,2,63.0,mem_protect,58.21057
8,32,64,2,34.0,mem_protect,58.98595
8,32,64,2,32.0,mem_protect,60.436922
8,32,64,2,51.0,mem_protect,60.965918
8,32,64,2,22.0,mem_protect,61.15335
8,32,64,2,31.0,mem_protect,61.602257
8,32,64,2,62.0,mem_protect,62.233926
8,32,64,2,9.0,mem_protect,62.674425
8,32,64,2,23.0,mem_protect,63.612661
8,32,64,2,30.0,mem_protect,63.95734
8,32,64,2,57.0,mem_protect,64.091373
8,32,64,2,6.0,mem_protect,64.845684
8,32,64,2,39.0,mem_protect,65.276856
8,32,64,2,26.0,mem_protect,65.423241
8,32,64,2,25.0,mem_protect,66.137596
8,32,64,2,16.0,mem_protect,66.319569
8,32,64,2,21.0,mem_protect,67.186191
8,32,64,2,61.0,mem_protect,68.218244
8,32,64,2,0.0,mem_protect,68.381621
8,32,64,2,3.0,mem_protect,68.541091
8,32,64,2,42.0,mem_protect,68.713266
8,32,64,2,20.0,mem_protect,70.197591
8,32,64,2,41.0,mem_protect,70.277602
8,32,64,2,40.0,mem_protect,70.39342
8,32,64,2,10.0,mem_protect,70.693024
8,32,64,2,18.0,mem_protect,70.920543
8,32,64,2,36.0,mem_protect,70.642909
8,32,64,2,45.0,mem_protect,71.076205
8,32,64,2,4.0,mem_protect,73.592294
8,32,64,2,49.0,mem_protect,74.781343
8,32,64,2,,wait_timer,1.151849
8,32,64,2,,wait_timer,1.159393
8,32,64,2,,wait_timer,1.171516
8,32,64,2,,wait_timer,1.159914
8,32,64,2,,wait_timer,1.165515
8,32,64,2,,wait_timer,1.159574
8,32,64,2,56.0,ckpt_start,1.195271
8,32,64,2,14.0,ckpt_start,1.202594
8,32,64,2,60.0,ckpt_start,1.201843
8,32,64,2,5.0,ckpt_start,1.223093
8,32,64,2,59.0,ckpt_start,1.212423
8,32,64,2,1.0,ckpt_start,1.265293
8,32,64,2,,wait_timer,1.431315
8,32,64,2,,wait_timer,1.440613
8,32,64,2,55.0,ckpt_start,1.478504
8,32,64,2,54.0,ckpt_start,1.482932
8,32,64,2,,wait_timer,1.653033
8,32,64,2,,wait_timer,1.658954
8,32,64,2,,wait_timer,1.659775
8,32,64,2,,wait_timer,1.673061
8,32,64,2,,wait_timer,1.665857
8,32,64,2,63.0,ckpt_start,1.702106
8,32,64,2,17.0,ckpt_start,1.705802
8,32,64,2,43.0,ckpt_start,1.716862
8,32,64,2,37.0,ckpt_start,1.75772
8,32,64,2,11.0,ckpt_start,1.778419
8,32,64,2,,wait_timer,1.866635
8,32,64,2,,wait_timer,1.86911
8,32,64,2,,wait_timer,0.001302
8,32,64,2,,wait_timer,1.884047
8,32,64,2,53.0,ckpt_start,1.908624
8,32,64,2,32.0,ckpt_start,1.91236
8,32,64,2,28.0,ckpt_start,1.929754
8,32,64,2,15.0,ckpt_start,1.939582
8,32,64,2,,wait_timer,2.041083
8,32,64,2,2.0,ckpt_start,2.087121
8,32,64,2,,wait_timer,2.238596
8,32,64,2,62.0,ckpt_start,2.272028
8,32,64,2,,wait_timer,2.409627
8,32,64,2,,wait_timer,2.412272
8,32,64,2,,wait_timer,2.436768
8,32,64,2,9.0,ckpt_start,2.444593
8,32,64,2,19.0,ckpt_start,2.448741
8,32,64,2,29.0,ckpt_start,2.477405
8,32,64,2,,wait_timer,2.607901
8,32,64,2,,wait_timer,0.001804
8,32,64,2,,wait_timer,2.602611
8,32,64,2,22.0,ckpt_start,2.65529
8,32,64,2,23.0,ckpt_start,2.636895
8,32,64,2,13.0,ckpt_start,2.638959
8,32,64,2,,wait_timer,2.80952
8,32,64,2,8.0,ckpt_start,2.84634
8,32,64,2,,wait_timer,3.008224
8,32,64,2,,wait_timer,2.998246
8,32,64,2,46.0,ckpt_start,3.049833
8,32,64,2,35.0,ckpt_start,3.057317
8,32,64,2,,wait_timer,3.173486
8,32,64,2,,wait_timer,3.198784
8,32,64,2,25.0,ckpt_start,3.206598
8,32,64,2,34.0,ckpt_start,3.23438
8,32,64,2,,wait_timer,3.363944
8,32,64,2,48.0,ckpt_start,3.400803
8,32,64,2,,wait_timer,3.531039
8,32,64,2,,wait_timer,3.55276
8,32,64,2,,wait_timer,3.546538
8,32,64,2,21.0,ckpt_start,3.566436
8,32,64,2,31.0,ckpt_start,3.587385
8,32,64,2,58.0,ckpt_start,3.583448
8,32,64,2,,wait_timer,3.718722
8,32,64,2,61.0,ckpt_start,3.752646
8,32,64,2,,wait_timer,3.910824
8,32,64,2,,wait_timer,3.918178
8,32,64,2,,wait_timer,3.925762
8,32,64,2,,wait_timer,3.917867
8,32,64,2,,wait_timer,3.916926
8,32,64,2,3.0,ckpt_start,3.948244
8,32,64,2,16.0,ckpt_start,3.959546
8,32,64,2,6.0,ckpt_start,3.96183
8,32,64,2,50.0,ckpt_start,3.955829
8,32,64,2,51.0,ckpt_start,3.955808
8,32,64,2,,wait_timer,4.108867
8,32,64,2,36.0,ckpt_start,4.140357
8,32,64,2,,wait_timer,4.293435
8,32,64,2,30.0,ckpt_start,4.329342
8,32,64,2,,wait_timer,4.458906
8,32,64,2,44.0,ckpt_start,4.49854
8,32,64,2,,wait_timer,4.642482
8,32,64,2,,wait_timer,4.651058
8,32,64,2,18.0,ckpt_start,4.678399
8,32,64,2,7.0,ckpt_start,4.686484
8,32,64,2,,wait_timer,4.823512
8,32,64,2,,wait_timer,4.813493
8,32,64,2,26.0,ckpt_start,4.857176
8,32,64,2,45.0,ckpt_start,4.84902
8,32,64,2,,wait_timer,5.004664
8,32,64,2,,wait_timer,4.996879
8,32,64,2,42.0,ckpt_start,5.044939
8,32,64,2,57.0,ckpt_start,5.036414
8,32,64,2,,wait_timer,5.179122
8,32,64,2,0.0,ckpt_start,5.209951
8,32,64,2,,wait_timer,5.339063
8,32,64,2,24.0,ckpt_start,5.373087
8,32,64,2,,wait_timer,5.54442
8,32,64,2,,wait_timer,5.563937
8,32,64,2,33.0,ckpt_start,5.579116
8,32,64,2,39.0,ckpt_start,5.597881
8,32,64,2,,wait_timer,5.814088
8,32,64,2,49.0,ckpt_start,5.849635
8,32,64,2,,wait_timer,6.0224
8,32,64,2,,wait_timer,6.040684
8,32,64,2,,wait_timer,6.039652
8,32,64,2,38.0,ckpt_start,6.075991
8,32,64,2,41.0,ckpt_start,6.060962
8,32,64,2,10.0,ckpt_start,6.122418
8,32,64,2,,wait_timer,6.280236
8,32,64,2,40.0,ckpt_start,6.316033
8,32,64,2,,wait_timer,6.519195
8,32,64,2,20.0,ckpt_start,6.556786
8,32,64,2,,wait_timer,6.763375
8,32,64,2,,wait_timer,6.755811
8,32,64,2,,wait_timer,6.775629
8,32,64,2,,wait_timer,6.777551
8,32,64,2,,wait_timer,6.768274
8,32,64,2,4.0,ckpt_start,6.800595
8,32,64,2,12.0,ckpt_start,6.814231
8,32,64,2,52.0,ckpt_start,6.804403
8,32,64,2,27.0,ckpt_start,6.82453
8,32,64,2,47.0,ckpt_start,6.855699
8,32,64,2,,wait_timer,22.971044
8,32,64,2,14.0,mem_unprotect,22.989429
8,32,64,2,14.0,ckpt_total,24.202203
8,32,64,2,,wait_timer,23.020667
8,32,64,2,56.0,mem_unprotect,23.036948
8,32,64,2,56.0,ckpt_total,24.240745
8,32,64,2,,wait_timer,22.777078
8,32,64,2,54.0,mem_unprotect,22.793349
8,32,64,2,54.0,ckpt_total,24.286602
8,32,64,2,,wait_timer,23.104887
8,32,64,2,60.0,mem_unprotect,23.118161
8,32,64,2,60.0,ckpt_total,24.329923
8,32,64,2,,wait_timer,23.139131
8,32,64,2,59.0,mem_unprotect,23.158737
8,32,64,2,59.0,ckpt_total,24.38127
8,32,64,2,,wait_timer,23.216968
8,32,64,2,5.0,mem_unprotect,23.232998
8,32,64,2,5.0,ckpt_total,24.466771
8,32,64,2,,wait_timer,22.996752
8,32,64,2,55.0,mem_unprotect,23.012993
8,32,64,2,55.0,ckpt_total,24.502509
8,32,64,2,,wait_timer,23.252133
8,32,64,2,1.0,mem_unprotect,23.265618
8,32,64,2,1.0,ckpt_total,24.54081
8,32,64,2,,wait_timer,32.9
8,32,64,2,9.0,mem_unprotect,32.916742
8,32,64,2,9.0,ckpt_total,35.370662
8,32,64,2,,wait_timer,31.604391
8,32,64,2,51.0,mem_unprotect,31.63048
8,32,64,2,51.0,ckpt_total,35.595896
8,32,64,2,,wait_timer,29.428324
8,32,64,2,52.0,mem_unprotect,29.442049
8,32,64,2,52.0,ckpt_total,36.257763
8,32,64,2,,wait_timer,34.411687
8,32,64,2,53.0,mem_unprotect,34.424592
8,32,64,2,53.0,ckpt_total,36.342913
8,32,64,2,,wait_timer,29.582573
8,32,64,2,4.0,mem_unprotect,29.598413
8,32,64,2,4.0,ckpt_total,36.407024
8,32,64,2,,wait_timer,34.704879
8,32,64,2,17.0,mem_unprotect,34.72197
8,32,64,2,17.0,ckpt_total,36.438022
8,32,64,2,,wait_timer,34.548705
8,32,64,2,32.0,mem_unprotect,34.565517
8,32,64,2,32.0,ckpt_total,36.486845
8,32,64,2,,wait_timer,29.709994
8,32,64,2,27.0,mem_unprotect,29.727496
8,32,64,2,27.0,ckpt_total,36.561174
8,32,64,2,,wait_timer,45.890131
8,32,64,2,62.0,mem_unprotect,45.903616
8,32,64,2,62.0,ckpt_total,48.185352
8,32,64,2,,wait_timer,45.745869
8,32,64,2,19.0,mem_unprotect,45.763702
8,32,64,2,19.0,ckpt_total,48.221289
8,32,64,2,,wait_timer,45.683392
8,32,64,2,23.0,mem_unprotect,45.697077
8,32,64,2,23.0,ckpt_total,48.342898
8,32,64,2,,wait_timer,45.518621
8,32,64,2,8.0,mem_unprotect,45.532066
8,32,64,2,8.0,ckpt_total,48.389085
8,32,64,2,,wait_timer,45.804258
8,32,64,2,22.0,mem_unprotect,45.823715
8,32,64,2,22.0,ckpt_total,48.489595
8,32,64,2,,wait_timer,45.851988
8,32,64,2,13.0,mem_unprotect,45.866506
8,32,64,2,13.0,ckpt_total,48.515283
8,32,64,2,,wait_timer,45.483976
8,32,64,2,46.0,mem_unprotect,45.515476
8,32,64,2,46.0,ckpt_total,48.57754
8,32,64,2,,wait_timer,47.10638
8,32,64,2,29.0,mem_unprotect,47.121039
8,32,64,2,29.0,ckpt_total,49.608161
8,32,64,2,,wait_timer,56.535605
8,32,64,2,31.0,mem_unprotect,56.54878
8,32,64,2,31.0,ckpt_total,60.144832
8,32,64,2,,wait_timer,57.107032
8,32,64,2,25.0,mem_unprotect,57.119675
8,32,64,2,25.0,ckpt_total,60.33484
8,32,64,2,,wait_timer,56.774997
8,32,64,2,58.0,mem_unprotect,56.788833
8,32,64,2,58.0,ckpt_total,60.382078
8,32,64,2,,wait_timer,56.87744
8,32,64,2,21.0,mem_unprotect,56.891926
8,32,64,2,21.0,ckpt_total,60.467008
8,32,64,2,61.0,mem_unprotect,56.748467
8,32,64,2,61.0,ckpt_total,60.510039
8,32,64,2,,wait_timer,56.733609
8,32,64,2,,wait_timer,55.201233
8,32,64,2,24.0,mem_unprotect,55.222893
8,32,64,2,24.0,ckpt_total,60.606772
8,32,64,2,,wait_timer,57.251354
8,32,64,2,48.0,mem_unprotect,57.26497
8,32,64,2,48.0,ckpt_total,60.676403
8,32,64,2,,wait_timer,57.640847
8,32,64,2,34.0,mem_unprotect,57.655655
8,32,64,2,34.0,ckpt_total,60.899974
8,32,64,2,,wait_timer,68.374388
8,32,64,2,6.0,mem_unprotect,68.403793
8,32,64,2,6.0,ckpt_total,72.375041
8,32,64,2,,wait_timer,68.478794
8,32,64,2,3.0,mem_unprotect,68.494794
8,32,64,2,3.0,ckpt_total,72.451285
8,32,64,2,,wait_timer,68.127713
8,32,64,2,18.0,mem_unprotect,68.145026
8,32,64,2,18.0,ckpt_total,72.833284
8,32,64,2,,wait_timer,68.711774
8,32,64,2,36.0,mem_unprotect,68.726951
8,32,64,2,36.0,ckpt_total,72.877839
8,32,64,2,,wait_timer,68.935625
8,32,64,2,16.0,mem_unprotect,68.950473
8,32,64,2,16.0,ckpt_total,72.919967
8,32,64,2,,wait_timer,68.471821
8,32,64,2,44.0,mem_unprotect,68.487621
8,32,64,2,44.0,ckpt_total,72.996782
8,32,64,2,,wait_timer,68.69434
8,32,64,2,30.0,mem_unprotect,68.71549
8,32,64,2,30.0,ckpt_total,73.055352
8,32,64,2,,wait_timer,69.171659
8,32,64,2,50.0,mem_unprotect,69.187779
8,32,64,2,50.0,ckpt_total,73.154439
8,32,64,2,,wait_timer,80.981537
8,32,64,2,7.0,mem_unprotect,80.996556
8,32,64,2,7.0,ckpt_total,85.691767
8,32,64,2,,wait_timer,80.848256
8,32,64,2,45.0,mem_unprotect,80.865609
8,32,64,2,45.0,ckpt_total,85.722976
8,32,64,2,,wait_timer,80.9829
8,32,64,2,26.0,mem_unprotect,80.99892
8,32,64,2,26.0,ckpt_total,85.866646
8,32,64,2,,wait_timer,80.370627
8,32,64,2,39.0,mem_unprotect,80.389793
8,32,64,2,39.0,ckpt_total,85.995779
8,32,64,2,,wait_timer,81.159772
8,32,64,2,57.0,mem_unprotect,81.174149
8,32,64,2,57.0,ckpt_total,86.220191
8,32,64,2,,wait_timer,80.700899
8,32,64,2,33.0,mem_unprotect,80.715686
8,32,64,2,33.0,ckpt_total,86.30424
8,32,64,2,,wait_timer,81.124607
8,32,64,2,0.0,mem_unprotect,81.138573
8,32,64,2,0.0,ckpt_total,86.357931
8,32,64,2,,wait_timer,81.380177
8,32,64,2,42.0,mem_unprotect,81.395216
8,32,64,2,42.0,ckpt_total,86.451416
8,32,64,2,,wait_timer,93.778904
8,32,64,2,35.0,mem_unprotect,93.806626
8,32,64,2,35.0,ckpt_total,96.873251
8,32,64,2,,wait_timer,94.027853
8,32,64,2,10.0,mem_unprotect,94.043863
8,32,64,2,10.0,ckpt_total,100.17628
8,32,64,2,,wait_timer,93.677343
8,32,64,2,20.0,mem_unprotect,93.697641
8,32,64,2,20.0,ckpt_total,100.263895
8,32,64,2,,wait_timer,94.200489
8,32,64,2,38.0,mem_unprotect,94.216388
8,32,64,2,38.0,ckpt_total,100.30357
8,32,64,2,,wait_timer,94.24402
8,32,64,2,41.0,mem_unprotect,94.258336
8,32,64,2,41.0,ckpt_total,100.327576
8,32,64,2,,wait_timer,94.038683
8,32,64,2,40.0,mem_unprotect,94.054984
8,32,64,2,40.0,ckpt_total,100.380735
8,32,64,2,,wait_timer,94.561979
8,32,64,2,49.0,mem_unprotect,94.576707
8,32,64,2,49.0,ckpt_total,100.435498
8,32,64,2,,wait_timer,93.661743
8,32,64,2,47.0,mem_unprotect,93.676682
8,32,64,2,47.0,ckpt_total,100.541789
8,32,64,2,,wait_timer,102.940075
8,32,64,2,12.0,mem_unprotect,102.955965
8,32,64,2,12.0,ckpt_total,109.781276
8,32,64,2,,wait_timer,112.853532
8,32,64,2,63.0,mem_unprotect,112.868129
8,32,64,2,63.0,ckpt_total,114.580584
8,32,64,2,,wait_timer,112.68809
8,32,64,2,28.0,mem_unprotect,112.706995
8,32,64,2,28.0,ckpt_total,114.6476
8,32,64,2,,wait_timer,112.897605
8,32,64,2,37.0,mem_unprotect,112.911781
8,32,64,2,37.0,ckpt_total,114.680351
8,32,64,2,,wait_timer,112.938642
8,32,64,2,15.0,mem_unprotect,112.954222
8,32,64,2,15.0,ckpt_total,114.903141
8,32,64,2,,wait_timer,112.871606
8,32,64,2,2.0,mem_unprotect,112.888438
8,32,64,2,2.0,ckpt_total,114.98743
8,32,64,2,,wait_timer,113.270256
8,32,64,2,43.0,mem_unprotect,113.284893
8,32,64,2,43.0,ckpt_total,115.012728
8,32,64,2,,wait_timer,113.350548
8,32,64,2,11.0,mem_unprotect,113.365505
8,32,64,2,11.0,ckpt_total,115.153933
8,32,64,2,23.0,restart,878.153991
8,32,64,2,20.0,restart,1545.729545
