metric,Mean - aurora,Mean - veloc,Mean Difference,Mean Percentage Difference,StdDev - aurora,StdDev - veloc,StdDev Difference,StdDev Percentage Difference,Min - aurora,Min - veloc,Min Difference,Min Percentage Difference,Q1 - aurora,Q1 - veloc,Q1 Difference,Q1 Percentage Difference,Median - aurora,Median - veloc,Median Difference,Median Percentage Difference,Q3 - aurora,Q3 - veloc,Q3 Difference,Q3 Percentage Difference,Max - aurora,Max - veloc,Max Difference,Max Percentage Difference
Checkpoint_median,878.8250227499999,19931.43998815,-19052.6149654,-95.59076000894821,0.4112818881381138,273.7025295935535,-273.2912477054154,-99.84973398355183,878.0957865,19371.962883,-18493.8670965,-95.46718217558336,878.6147308750001,19793.893390625002,-18915.27865975,-95.56118286819137,878.7963327499999,19963.3573005,-19084.56096775,-95.59795319233208,879.1357443750001,20156.940794,-19277.805049625,-95.63854578251932,879.4234615,20225.416735,-19345.9932735,-95.65188953571393
