metric,Mean - aurora,Mean - veloc,Mean Difference,Mean Percentage Difference,StdDev - aurora,StdDev - veloc,StdDev Difference,StdDev Percentage Difference,Min - aurora,Min - veloc,Min Difference,Min Percentage Difference,Q1 - aurora,Q1 - veloc,Q1 Difference,Q1 Percentage Difference,Median - aurora,Median - veloc,Median Difference,Median Percentage Difference,Q3 - aurora,Q3 - veloc,Q3 Difference,Q3 Percentage Difference,Max - aurora,Max - veloc,Max Difference,Max Percentage Difference
Checkpoint_min,808.4489085,5994.046968,-5185.5980595,-86.51246957496313,15.880130479074783,215.8486228918788,-199.968492412804,-92.64293176101043,763.420152,5602.752787,-4839.332635000001,-86.37419531035968,812.33376425,5959.91474175,-5147.5809775,-86.37004387731433,813.2917345,6078.3041095,-5265.012375,-86.61975906686082,814.19049825,6112.95730525,-5298.766807,-86.68090651392662,815.418143,6271.381023,-5455.96288,-86.99778980085101
