metric,Mean - aurora,Mean - veloc,Mean Difference,Mean Percentage Difference,StdDev - aurora,StdDev - veloc,StdDev Difference,StdDev Percentage Difference,Min - aurora,Min - veloc,Min Difference,Min Percentage Difference,Q1 - aurora,Q1 - veloc,Q1 Difference,Q1 Percentage Difference,Median - aurora,Median - veloc,Median Difference,Median Percentage Difference,Q3 - aurora,Q3 - veloc,Q3 Difference,Q3 Percentage Difference,Max - aurora,Max - veloc,Max Difference,Max Percentage Difference
Total_Execution_Sec_mean,836.6658416999999,933.4458207,-96.77997900000014,-10.368033886254254,0.912411004864,21.73450979276478,-20.822098787900778,-95.80201709832106,835.286134,920.854407,-85.56827300000009,-9.292269478165194,835.77644825,923.19117925,-87.41473099999996,-9.468757172378492,837.014823,925.038285,-88.023462,-9.515656100655336,837.347934,926.5149282499999,-89.1669942499999,-9.623913391057648,837.820416,989.722466,-151.90205000000003,-15.347944016459259
