metric,Mean - aurora,Mean - veloc,Mean Difference,Mean Percentage Difference,StdDev - aurora,StdDev - veloc,StdDev Difference,StdDev Percentage Difference,Min - aurora,Min - veloc,Min Difference,Min Percentage Difference,Q1 - aurora,Q1 - veloc,Q1 Difference,Q1 Percentage Difference,Median - aurora,Median - veloc,Median Difference,Median Percentage Difference,Q3 - aurora,Q3 - veloc,Q3 Difference,Q3 Percentage Difference,Max - aurora,Max - veloc,Max Difference,Max Percentage Difference
Checkpoint_max,963.5004464,22311.3337847,-21347.8333383,-95.68156500325085,2.3297967910349926,847.2575647840897,-844.9277679930548,-99.72501906293057,960.331739,21167.140352,-20206.808612999997,-95.46310118877601,962.09036625,21604.1823565,-20642.091990250003,-95.54674020810356,963.241109,22181.5924895,-21218.3513805,-95.6574754068899,964.09437525,22950.491337,-21986.39696175,-95.79924298310895,968.430802,23568.164621,-22599.733819,-95.89093670392519
