metric,Mean - aurora,Mean - veloc,Mean Difference,Mean Percentage Difference,StdDev - aurora,StdDev - veloc,StdDev Difference,StdDev Percentage Difference,Min - aurora,Min - veloc,Min Difference,Min Percentage Difference,Q1 - aurora,Q1 - veloc,Q1 Difference,Q1 Percentage Difference,Median - aurora,Median - veloc,Median Difference,Median Percentage Difference,Q3 - aurora,Q3 - veloc,Q3 Difference,Q3 Percentage Difference,Max - aurora,Max - veloc,Max Difference,Max Percentage Difference
Checkpoint_mean,877.8019383078124,19022.043618945572,-18144.24168063776,-95.38534367867004,0.6040684321359352,308.6347004982785,-308.0306320661426,-99.80427721472644,876.2067370572917,18217.58044636198,-17341.373709304688,-95.19032321752547,877.8129872135416,18982.43363711849,-18104.620649904948,-95.3756562304158,877.9002442669271,19096.90725226693,-18219.007008000004,-95.40291926504113,878.0898636549479,19197.62591636133,-18319.536052706382,-95.42604972364532,878.3756646458334,19280.152359161457,-18401.77669451562,-95.44414562560004
